[04-Jul-2017 17:02:05 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:05 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:05 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:05 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:05 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:06 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:06 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:06 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:06 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
[04-Jul-2017 17:02:06 UTC] PHP Fatal error:  Uncaught Error: Call to a member function insert_record() on null in /home/ubuntu/workspace/blocks/ases/update/departamentos.php:18
Stack trace:
#0 {main}
  thrown in /home/ubuntu/workspace/blocks/ases/update/departamentos.php on line 18
